,u_windows,g_value,wwr,fixedShadingDepth,heatingSum,heatingMax,lightingSum,temperature>28C
659,3.0,0.5,0.5,0.25,3518918885.96508,3439.056357327084,512389992.74634,1583
660,3.0,0.5,0.5,0.5,3516555577.8630414,3423.210828445803,512394895.8505616,1545
661,3.0,0.5,0.5,0.75,3538013592.5317063,3405.1296712648664,512411463.95582724,1495
662,3.0,0.5,0.5,1.0,3567879780.266711,3386.516808969991,512466616.07689494,1424
663,3.0,0.5,0.5,1.25,3646466214.160794,3375.186182289164,512431222.4674102,1381
664,3.0,0.5,0.5,1.5,3768831112.1192393,3370.5066223613094,512461090.1168461,1341
665,3.0,0.5,0.6,0.01,4152741545.638863,4281.135875203526,512083143.6506921,1661
666,3.0,0.5,0.6,0.25,4154903709.4212418,5440.3557207456,512084253.63695925,1645
667,3.0,0.5,0.6,0.5,4125371468.310328,4859.632079315659,512024395.77662164,1613
668,3.0,0.5,0.6,0.75,4090260614.570322,3944.805549235548,512041709.0308158,1567
669,3.0,0.5,0.6,1.0,4156590370.604137,3649.5751912552073,512088710.6301149,1511
670,3.0,0.5,0.6,1.25,4202083143.72593,3634.7464429771617,512121409.1932346,1457
671,3.0,0.5,0.6,1.5,4323491276.987598,3745.251938774344,512094830.43090856,1415
672,3.0,0.6,0.4,0.01,2440387693.1794825,3065.2799141008486,512934483.10095483,1652
673,3.0,0.6,0.4,0.25,2430378200.3602715,3062.0114557477978,512937784.36387527,1640
674,3.0,0.6,0.4,0.5,2433999415.4743133,3054.43201951792,512856908.2680632,1595
675,3.0,0.6,0.4,0.75,2452537798.270771,3045.2910701184146,512845237.979399,1541
676,3.0,0.6,0.4,1.0,2491398064.406958,3036.719143132921,512857216.3111394,1471
677,3.0,0.6,0.4,1.25,2573375209.949065,3032.8509696775272,512908329.37769794,1428
678,3.0,0.6,0.4,1.5,2670001802.373893,3032.855168050633,512973334.47940606,1380
679,3.0,0.6,0.5,0.01,2919641355.4383526,4980.871424391423,512500678.67341375,1745
680,3.0,0.6,0.5,0.25,2903465449.519678,3810.5902721697735,512444683.7865297,1730
681,3.0,0.6,0.5,0.5,2900098235.1400723,3888.549200721138,512419231.3441493,1684
682,3.0,0.6,0.5,0.75,2899476379.7931337,3657.149493189776,512381649.3633274,1637
683,3.0,0.6,0.5,1.0,2920806596.5324,3293.2940696163096,512432269.87880313,1577
684,3.0,0.6,0.5,1.25,2991671765.438228,3579.49314390438,512366591.41858405,1520
685,3.0,0.6,0.5,1.5,3075655075.3665457,3284.7232121551688,512398704.6077778,1466
686,3.0,0.6,0.6,0.01,3469616395.8214765,3596.923007110271,512111888.1103627,1851
687,3.0,0.6,0.6,0.25,3476898475.137328,4353.360840366423,512113371.6759901,1835
688,3.0,0.6,0.6,0.5,3485865183.9659944,4201.706191406129,512123202.05046415,1785
689,3.0,0.6,0.6,0.75,3465187170.636076,4398.475875032005,512116265.1807502,1720
690,3.0,0.6,0.6,1.0,3468140058.7681413,5789.793025546747,512136371.5394929,1661
691,3.0,0.6,0.6,1.25,3506032874.380311,4619.206010564193,512022833.21067363,1600
692,3.0,0.6,0.6,1.5,3601667273.491332,3524.14216678464,512057079.2248932,1553
693,3.0,0.7,0.4,0.01,2036036618.8035731,3270.448687480191,513062867.32395715,1793
694,3.0,0.7,0.4,0.25,2027663313.754668,3280.842238406225,513066175.9868363,1778
695,3.0,0.7,0.4,0.5,2058401087.5135624,3215.655766540411,513056875.2651534,1731
696,3.0,0.7,0.4,0.75,2043295075.094751,3108.184458279403,513057151.11859906,1669
697,3.0,0.7,0.4,1.0,2076908207.3613756,2966.7034052915587,513036833.8875149,1604
698,3.0,0.7,0.4,1.25,2145820854.1404755,2964.043391648387,512997908.2436821,1537
699,3.0,0.7,0.4,1.5,2225450422.404537,2966.738710694756,513009798.3016674,1483
700,3.0,0.7,0.5,0.01,2441726502.4621058,3248.86033185756,512579050.2292431,1929
701,3.0,0.7,0.5,0.25,2458662686.0189037,3245.24786204417,512559591.97919923,1912
702,3.0,0.7,0.5,0.5,2463623270.025789,3237.462788690892,512610581.40951955,1860
703,3.0,0.7,0.5,0.75,2498156124.5852656,3683.41677311616,512606467.5708758,1781
704,3.0,0.7,0.5,1.0,2510111482.574004,3633.674333320632,512646502.177327,1708
705,3.0,0.7,0.5,1.25,2568183718.025754,3215.4805789827,512578699.5734534,1652
706,3.0,0.7,0.5,1.5,2592216419.790604,3490.2442834425697,512588787.71534,1595
707,3.0,0.7,0.6,0.01,3049425557.051425,4081.769051904928,512223637.5811942,2052
708,3.0,0.7,0.6,0.25,3017210362.7838235,4090.082303470335,512198639.427735,2043
709,3.0,0.7,0.6,0.5,2981622299.3646493,3839.763025586847,512205644.9610094,1985
710,3.0,0.7,0.6,0.75,3002621587.162217,4167.967287655757,512252858.4200843,1904
711,3.0,0.7,0.6,1.0,3102448551.6545973,3874.682285825747,512280790.5887915,1823
712,3.0,0.7,0.6,1.25,3098611404.726644,4634.745738933747,512292386.8408656,1737
713,3.0,0.7,0.6,1.5,3124890017.2101374,4806.099619767737,512266340.0383252,1686
714,3.0,0.8,0.4,0.01,1726056372.3653874,2917.884060199691,513097633.6770319,1934
715,3.0,0.8,0.4,0.25,1740004035.8931272,2915.3105604111715,513100960.8383392,1921
716,3.0,0.8,0.4,0.5,1762593449.7899437,3091.364212510945,513130110.99185574,1876
717,3.0,0.8,0.4,0.75,1782927892.749185,3135.4850022922915,513153896.1181034,1787
718,3.0,0.8,0.4,1.0,1809719121.322708,2898.6701999688607,513182689.7174509,1720
719,3.0,0.8,0.4,1.25,1823081090.6889176,2899.9889159439026,513215265.81105614,1656
720,3.0,0.8,0.4,1.5,1894822946.081638,2903.580817436311,513190145.6592208,1591
721,3.0,0.8,0.5,0.01,2153059265.9155526,3964.7729901615166,512636266.84698755,2098
722,3.0,0.8,0.5,0.25,2168102794.6315293,4759.1758789530895,512638105.53267133,2080
723,3.0,0.8,0.5,0.5,2191211077.228497,4770.0692452350095,512644238.91481286,2027
724,3.0,0.8,0.5,0.75,2187604727.485038,4796.7438649679525,512629986.5628236,1944
725,3.0,0.8,0.5,1.0,2219023777.24665,3149.1061726172843,512693611.8328894,1852
726,3.0,0.8,0.5,1.25,2298841074.4338737,3623.446537944161,512717490.2130257,1768
727,3.0,0.8,0.5,1.5,2294627565.2193875,4194.711053920189,512750648.51864415,1704
728,3.0,0.8,0.6,0.01,2689501606.5850973,3656.757111193259,512338327.7496936,2250
729,3.0,0.8,0.6,0.25,2695195906.0126443,3666.145597925489,512339829.1567626,2235
730,3.0,0.8,0.6,0.5,2700291690.473495,3676.712163831469,512346847.6143262,2147
731,3.0,0.8,0.6,0.75,2693841420.5447106,3685.488236436738,512285243.0597464,2066
732,3.0,0.8,0.6,1.0,2718793093.7477484,4234.684684347132,512307004.90731764,1975
733,3.0,0.8,0.6,1.25,2776586578.4570093,4807.327908443437,512345098.5872008,1888
734,3.0,0.8,0.6,1.5,2868989733.7473664,5432.724668508,512380258.06329393,1806
735,6.0,0.2,0.4,0.01,12538956465.662506,4717.954453012446,512308296.5034418,873
736,6.0,0.2,0.4,0.25,12533432753.2232,4707.494520654872,512312832.34390354,857
737,6.0,0.2,0.4,0.5,12503788686.362965,4682.425701030826,512323581.0256379,825
738,6.0,0.2,0.4,0.75,12512621183.29482,4652.55492015331,512348126.90183544,797
739,6.0,0.2,0.4,1.0,12573134911.318336,4622.973834919114,512392042.9939725,769
740,6.0,0.2,0.4,1.25,12704253202.097294,4598.3403674756455,512442425.16331977,742
741,6.0,0.2,0.4,1.5,12852002020.795078,4575.43493579738,512505893.0275243,721
742,6.0,0.2,0.5,0.01,14660641419.98268,5256.78194034789,511778773.8879961,889
743,6.0,0.2,0.5,0.25,14653558978.174362,5245.354114188716,511781367.60804117,882
744,6.0,0.2,0.5,0.5,14609920653.688677,5217.568551934218,511788977.52504617,856
745,6.0,0.2,0.5,0.75,14606003752.172085,5184.133035776906,511810078.5589808,821
746,6.0,0.2,0.5,1.0,14648531852.752735,5150.485546006997,511874622.2512454,791
747,6.0,0.2,0.5,1.25,14763894116.750875,5120.665200921762,511842407.9353132,762
748,6.0,0.2,0.5,1.5,14907530465.61855,5094.7903462574,511873202.9523474,740
749,6.0,0.2,0.6,0.01,16722611613.386566,5750.810863353859,511365602.248058,903
750,6.0,0.2,0.6,0.25,16698476447.155714,5734.915078645985,511367765.9581853,896
751,6.0,0.2,0.6,0.5,16641932060.572777,5704.190470165813,511376528.7261074,875
752,6.0,0.2,0.6,0.75,16617569637.544376,5667.414206148274,511399089.83334476,856
753,6.0,0.2,0.6,1.0,16644268650.550207,5630.703016029004,511423624.3715998,824
754,6.0,0.2,0.6,1.25,16732104433.96271,5595.982011003613,511461856.12493336,794
755,6.0,0.2,0.6,1.5,16870040363.086351,5567.075139836473,511494208.1609718,769
756,6.0,0.3,0.4,0.01,9921489400.251455,4603.128816357552,512483915.12352073,1069
757,6.0,0.3,0.4,0.25,9921176128.565554,4592.905321295343,512455735.3965298,1062
758,6.0,0.3,0.4,0.5,9910999668.639626,4568.60658446021,512466612.223654,1028
759,6.0,0.3,0.4,0.75,9943113627.480844,4539.802668826534,512491426.00713146,994
760,6.0,0.3,0.4,1.0,10035268264.06057,4511.40553274865,512542476.894777,948
761,6.0,0.3,0.4,1.25,10200558031.162258,4488.607253845215,512559001.5204175,913
762,6.0,0.3,0.4,1.5,10404562354.093842,4468.327669204421,512623018.42959595,890
763,6.0,0.3,0.5,0.01,11660013726.585314,5124.528745814593,511959264.64253485,1105
764,6.0,0.3,0.5,0.25,11655256783.752914,5113.3646825549295,511961912.1380502,1092
765,6.0,0.3,0.5,0.5,11625980736.604446,5086.395481010248,511938912.0607687,1068
766,6.0,0.3,0.5,0.75,11640213856.403416,5054.051900122879,511960308.7678234,1037
767,6.0,0.3,0.5,1.0,11713198094.153069,5021.59271821782,512019860.8705905,999
768,6.0,0.3,0.5,1.25,11861732569.460136,4993.712710943199,512043255.3334581,972
769,6.0,0.3,0.5,1.5,12048861947.50317,4970.488195880072,512041823.9334134,929
770,6.0,0.3,0.6,0.01,13409379615.46456,5603.479147908683,511597855.95539635,1154
771,6.0,0.3,0.6,0.25,13391267551.532482,5587.855056058157,511569131.65056163,1140
772,6.0,0.3,0.6,0.5,13353308172.567043,5557.959447082811,511548983.37794983,1118
773,6.0,0.3,0.6,0.75,13347041991.842304,5522.366044053491,511571759.15545666,1085
774,6.0,0.3,0.6,1.0,13398868444.240875,5486.928935821549,511626175.40616417,1039
775,6.0,0.3,0.6,1.25,13517972360.303194,5454.129121247996,511665190.00798666,1002
776,6.0,0.3,0.6,1.5,13688786278.812853,5427.893715226814,511698160.7822132,971
777,6.0,0.4,0.4,0.01,8137740635.769899,4497.049185660517,512731458.5892576,1249
778,6.0,0.4,0.4,0.25,8142658566.463442,4487.020034144898,512716675.661164,1239
779,6.0,0.4,0.4,0.5,8141401056.55697,4463.458480166107,512727732.87804157,1209
780,6.0,0.4,0.4,0.75,8184259583.414036,4435.729471122694,512707559.02882034,1157
781,6.0,0.4,0.4,1.0,8276755666.168325,4408.414998822582,512759122.4277296,1100
782,6.0,0.4,0.4,1.25,8454955565.690911,4387.453075602621,512789159.6487988,1062
783,6.0,0.4,0.4,1.5,8666997564.874065,4369.868232968185,512819259.029153,1020
784,6.0,0.4,0.5,0.01,9689363763.857122,5004.052402366733,512196391.936742,1323
785,6.0,0.4,0.5,0.25,9678447906.933132,4993.116896394186,512199006.48381776,1312
786,6.0,0.4,0.5,0.5,9658000696.339657,4966.929173779101,512206750.2611828,1270
787,6.0,0.4,0.5,0.75,9676069395.057903,4935.6753157252815,512201771.78096676,1233
788,6.0,0.4,0.5,1.0,9752389722.614618,4904.422622326557,512242456.15253687,1175
789,6.0,0.4,0.5,1.25,9891979411.973787,4878.4941029649135,512266216.88984776,1127
790,6.0,0.4,0.5,1.5,10083719251.428452,4858.030689551812,512272959.2116394,1093
791,6.0,0.4,0.6,0.01,11311662946.269472,5470.956361201324,511818587.3950008,1389
792,6.0,0.4,0.6,0.25,11302130735.115818,5455.598486319629,511820760.33409566,1372
793,6.0,0.4,0.6,0.5,11281110557.427277,5426.475351478306,511829641.91144526,1342
794,6.0,0.4,0.6,0.75,11251521922.886314,5391.957517694306,511852641.7472056,1289
795,6.0,0.4,0.6,1.0,11283703767.861883,5357.704974387448,511877819.3717984,1250
796,6.0,0.4,0.6,1.25,11392826434.826117,5327.0823282885485,511883044.82173616,1195
797,6.0,0.4,0.6,1.5,11569511400.759417,5303.68197523138,511888380.7313547,1152
798,6.0,0.5,0.4,0.01,6856416202.237393,4396.767915363846,512783936.210264,1423
799,6.0,0.5,0.4,0.25,6857663965.876536,4386.967493240821,512788514.267801,1406
800,6.0,0.5,0.4,0.5,6862000053.25847,4364.206456056924,512764360.8023008,1359
801,6.0,0.5,0.4,0.75,6896712957.4154215,4337.654822920381,512789272.27412975,1310
802,6.0,0.5,0.4,1.0,6990561180.808212,4311.336498381933,512840027.3857888,1249
803,6.0,0.5,0.4,1.25,7160114626.0966,4292.503117432315,512891150.0199787,1202
804,6.0,0.5,0.4,1.5,7374280920.948095,4278.657977584364,512956531.04054487,1154
805,6.0,0.5,0.5,0.01,8306347834.297155,4891.402220835971,512269306.6215202,1506
806,6.0,0.5,0.5,0.25,8310005659.056148,4880.687311629421,512271916.8539119,1490
807,6.0,0.5,0.5,0.5,8273090030.599641,4855.250517491675,512279683.5903322,1448
808,6.0,0.5,0.5,0.75,8271529216.448954,4825.109637909031,512268003.8775794,1386
809,6.0,0.5,0.5,1.0,8347659332.516807,4794.960884613032,512333880.37590635,1324
810,6.0,0.5,0.5,1.25,8469014051.498967,4771.335771593544,512357386.36143315,1290
811,6.0,0.5,0.5,1.5,8659374700.295788,4754.205843123143,512388881.07336104,1232
812,6.0,0.5,0.6,0.01,9840831574.912613,5350.493445911867,511893316.0071212,1550
813,6.0,0.5,0.6,0.25,9807224482.93752,5335.356935047687,511895466.3142597,1536
814,6.0,0.5,0.6,0.5,9780493667.707954,5306.97560554747,511904301.52060956,1507
815,6.0,0.5,0.6,0.75,9766663246.84752,5273.455205476463,511927238.4918868,1462
816,6.0,0.5,0.6,1.0,9821837552.748163,5240.1733199400105,511949527.4533149,1401
817,6.0,0.5,0.6,1.25,9925603002.389347,5211.414519315444,511988830.33782196,1346
818,6.0,0.5,0.6,1.5,10080283066.350351,5190.998227371717,512021905.9177443,1304
819,6.0,0.6,0.4,0.01,5941824687.671381,4302.151834728475,512803408.0846322,1552
820,6.0,0.6,0.4,0.25,5934452788.166865,4292.535194123078,512807972.6304349,1540
821,6.0,0.6,0.4,0.5,5929724324.115135,4271.779354023492,512818940.49129,1499
822,6.0,0.6,0.4,0.75,5955431531.998835,4247.980113984644,512824579.8025695,1439
823,6.0,0.6,0.4,1.0,6031209765.557951,4222.664941370907,512894860.8456508,1377
824,6.0,0.6,0.4,1.25,6204080034.567083,4206.003389109744,512891150.0199787,1325
825,6.0,0.6,0.4,1.5,6401686222.993673,4194.44435428841,512956531.04054487,1264
826,6.0,0.6,0.5,0.01,7261639238.777961,4838.730907185208,512291985.3480545,1627
827,6.0,0.6,0.5,0.25,7246294718.149337,4847.351004310641,512294587.182065,1610
828,6.0,0.6,0.5,0.5,7237522885.974853,4758.516188632293,512302329.4829461,1573
829,6.0,0.6,0.5,0.75,7235151311.826639,4728.967409406209,512301584.75573444,1529
830,6.0,0.6,0.5,1.0,7305078773.425584,4699.475453269313,512367907.6680562,1459
831,6.0,0.6,0.5,1.25,7438061547.591068,4677.363218673827,512413873.7031125,1401
832,6.0,0.6,0.5,1.5,7616530402.333511,4662.295594510313,512388881.07336104,1351
833,6.0,0.6,0.6,0.01,8720142599.798891,5252.7562990256965,511950622.398909,1698
834,6.0,0.6,0.6,0.25,8703558071.608158,5898.768902986833,511952779.3166199,1679
835,6.0,0.6,0.6,0.5,8665983807.032263,5209.8250836391335,511929661.3941304,1642
836,6.0,0.6,0.6,0.75,8649922204.342356,5176.799954317403,511959368.08737373,1580
837,6.0,0.6,0.6,1.0,8686566233.683655,5144.121982854756,511982118.481034,1522
838,6.0,0.6,0.6,1.25,8811616015.09377,5116.690093438467,512021706.7361425,1468
839,6.0,0.6,0.6,1.5,8962925759.430609,5098.148475981022,512079890.0767225,1419
840,6.0,0.7,0.4,0.01,5158674017.149644,4221.251605929739,512836405.9504242,1658
841,6.0,0.7,0.4,0.25,5147794397.031114,4211.793221205266,512772909.9084629,1637
842,6.0,0.7,0.4,0.5,5167252168.255762,4190.136125225849,512750523.84587306,1602
843,6.0,0.7,0.4,0.75,5192569961.379676,4164.83750029807,512778061.50820494,1548
844,6.0,0.7,0.4,1.0,5271826703.297494,4149.657782816406,512834424.4408075,1474
845,6.0,0.7,0.4,1.25,5413727312.33214,4133.99733764435,512854191.855886,1419
846,6.0,0.7,0.4,1.5,5613594049.916121,4124.50535976146,512923478.62290066,1364
847,6.0,0.7,0.5,0.01,6399875707.302523,4713.18853645535,512336669.2917272,1728
848,6.0,0.7,0.5,0.25,6389751641.149864,4702.742489097957,512339798.0130216,1710
849,6.0,0.7,0.5,0.5,6384697577.920355,5143.775112724252,512292115.1084275,1660
850,6.0,0.7,0.5,0.75,6417452841.299398,4649.480324444606,512250851.33232594,1612
851,6.0,0.7,0.5,1.0,6472645735.534309,4620.879606345707,512322889.0021547,1566
852,6.0,0.7,0.5,1.25,6599058730.646704,4599.732874428356,512314773.0867466,1508
853,6.0,0.7,0.5,1.5,6776913150.932103,4586.242602670487,512348351.2372015,1458
854,6.0,0.7,0.6,0.01,7769323836.079926,5178.533134798647,511951773.170679,1797
855,6.0,0.7,0.6,0.25,7754196378.799693,5163.70013471385,511954364.9772177,1782
856,6.0,0.7,0.6,0.5,7757209235.590821,5136.159191147257,511938137.95078784,1740
857,6.0,0.7,0.6,0.75,7784102986.228069,5778.031094524366,511932796.1256897,1678
858,6.0,0.7,0.6,1.0,7829789101.82253,5190.611129235881,511930193.03403836,1612
859,6.0,0.7,0.6,1.25,7906741133.111416,5044.8328059302,511973757.99075043,1561
860,6.0,0.7,0.6,1.5,8057138672.646112,5027.7182488614,511976804.0167321,1520
861,6.0,0.8,0.4,0.01,4640597563.717702,4231.717002450573,512945942.47268736,1735
862,6.0,0.8,0.4,0.25,4642759415.339593,4228.11946230167,512895323.4143618,1718
863,6.0,0.8,0.4,0.5,4658531738.030371,4136.093627449477,512874868.2679528,1672
864,6.0,0.8,0.4,0.75,4676909888.433654,4111.845005394989,512848182.38888663,1609
865,6.0,0.8,0.4,1.0,4753622905.389049,4087.188773547142,512869906.8954436,1555
866,6.0,0.8,0.4,1.25,4900281414.142477,4072.6310008054,512907766.8686654,1499
867,6.0,0.8,0.4,1.5,5071080389.949207,4064.521576345171,512959363.4564398,1444
868,6.0,0.8,0.5,0.01,5800580268.086223,4654.743737587918,512418948.60140103,1827
869,6.0,0.8,0.5,0.25,5817775458.173791,4644.4801674485625,512422074.183998,1812
870,6.0,0.8,0.5,0.5,5834226141.597147,4620.320690976934,512411342.170049,1757
871,6.0,0.8,0.5,0.75,5835047148.170801,4994.859471882513,512404964.79680586,1685
872,6.0,0.8,0.5,1.0,5895223220.007553,4563.291493208693,512423234.08474815,1620
873,6.0,0.8,0.5,1.25,6025185833.158919,4543.318804851196,512382430.8784181,1573
874,6.0,0.8,0.5,1.5,6174186303.929621,4531.195321409562,512437595.6703211,1528
875,6.0,0.8,0.6,0.01,7162460177.477009,5126.213992729315,512069723.12107325,1905
876,6.0,0.8,0.6,0.25,7166790453.405063,5111.473651221578,512072329.61185676,1890
877,6.0,0.8,0.6,0.5,7135211187.870947,5083.83744356459,512081099.94002837,1824
878,6.0,0.8,0.6,0.75,7153757549.616084,5051.861915199922,512050575.3247113,1757
879,6.0,0.8,0.6,1.0,7198407959.433472,5657.932886828944,512114621.0394284,1683
880,6.0,0.8,0.6,1.25,7324717258.341711,5122.817755829789,512100975.0414254,1631
881,6.0,0.8,0.6,1.5,7465299285.696716,4979.152201867977,512042252.34655505,1575
